Report Date,Serial No.,ISO Tk No.,Shipment,Level (%),Level (m©ø),Level (mmH2O),Battery (%),Pressure (MPa),Temp (¡ÆC),Depress,Press_Before (MPa),Press_After (MPa),Remarks
2026-08-12,SIMU-8101426,ISOT-009,N1,,,,,,,,,,
2026-08-12,SIMU-8101513,ISOT-014,N1,,,,,,,,,,
2026-08-12,SIMU-8101581,ISOT-017,N1,,,,,,,,,,
2026-08-12,SIMU-8101750,ISOT-026,N1,,,,,,,,,,
2026-08-12,SIMU-8101848,ISOT-031,N1,,,,,,,,,,
2026-08-12,SIMU-8101909,ISOT-036,N1,,,,,,,,0.8,0.71,
2026-08-12,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-12,SIMU-8103711,ISOT-086,N1,,,,,,,,,,
2026-08-12,SIMU-8103732,ISOT-088,N1,,,,,,,,,,
2026-08-12,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-12,SIMU-8113176,ISOT-120,N1,,,,,,,,,,
2026-08-11,SIMU-8101426,ISOT-009,N1,,,,,,,,0.8,0.7,
2026-08-11,SIMU-8101513,ISOT-014,N1,,,,,,,,0.8,0.71,
2026-08-11,SIMU-8101581,ISOT-017,N1,,,,,,,,0.79,0.7,
2026-08-11,SIMU-8101750,ISOT-026,N1,,,,,,,,,,
2026-08-11,SIMU-8101848,ISOT-031,N1,,,,,,,,,,
2026-08-11,SIMU-8101909,ISOT-036,N1,,,,,,,,,,
2026-08-11,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-11,SIMU-8103711,ISOT-086,N1,,,,,,,,0.79,0.71,
2026-08-11,SIMU-8103732,ISOT-088,N1,,,,,,,,,,
2026-08-11,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-11,SIMU-8113176,ISOT-120,N1,,,,,,,,,,
2026-08-10,SIMU-8101426,ISOT-009,N1,,,,,,,,,,
2026-08-10,SIMU-8101513,ISOT-014,N1,,,,,,,,,,
2026-08-10,SIMU-8101581,ISOT-017,N1,,,,,,,,,,
2026-08-10,SIMU-8101750,ISOT-026,N1,,,,,,,,,,
2026-08-10,SIMU-8101848,ISOT-031,N1,,,,,,,,,,
2026-08-10,SIMU-8101909,ISOT-036,N1,,,,,,,,,,
2026-08-10,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-10,SIMU-8103711,ISOT-086,N1,,,,,,,,,,
2026-08-10,SIMU-8103732,ISOT-088,N1,,,,,,,,,,
2026-08-10,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-10,SIMU-8113176,ISOT-120,N1,,,,,,,,,,
2026-08-09,SIMU-8101426,ISOT-009,N1,,,,,,,,,,
2026-08-09,SIMU-8101513,ISOT-014,N1,,,,,,,,,,
2026-08-09,SIMU-8101581,ISOT-017,N1,,,,,,,,,,
2026-08-09,SIMU-8101750,ISOT-026,N1,,,,,,,,,,
2026-08-09,SIMU-8101848,ISOT-031,N1,,,,,,,,,,
2026-08-09,SIMU-8101909,ISOT-036,N1,,,,,,,,,,
2026-08-09,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-09,SIMU-8103711,ISOT-086,N1,,,,,,,,,,
2026-08-09,SIMU-8103732,ISOT-088,N1,,,,,,,,,,
2026-08-09,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-09,SIMU-8113176,ISOT-120,N1,,,,,,,,,,
2026-08-08,SIMU-8101426,ISOT-009,N1,,,,,,,Depressurized,0.8,0.73,
2026-08-08,SIMU-8101513,ISOT-014,N1,,,,,,,,,,
2026-08-08,SIMU-8101581,ISOT-017,N1,,,,,,,,,,
2026-08-08,SIMU-8101750,ISOT-026,N1,,,,,,,Depressurized,0.79,0.7,
2026-08-08,SIMU-8101848,ISOT-031,N1,,,,,,,,,,
2026-08-08,SIMU-8101909,ISOT-036,N1,,,,,,,,,,
2026-08-08,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-08,SIMU-8103711,ISOT-086,N1,,,,,,,Depressurized,0.8,0.71,
2026-08-08,SIMU-8103732,ISOT-088,N1,,,,,,,Depressurized,0.8,0.71,
2026-08-08,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-08,SIMU-8113176,ISOT-120,N1,,,,,,,,,,
2026-08-07,SIMU-8101426,ISOT-009,N1,,,,,,,,,,
2026-08-07,SIMU-8101513,ISOT-014,N1,,,,,,,Depressurized,0.8,0.72,
2026-08-07,SIMU-8101581,ISOT-017,N1,,,,,,,Depressurized,0.79,0.71,
2026-08-07,SIMU-8101750,ISOT-026,N1,,,,,,,,,,
2026-08-07,SIMU-8101848,ISOT-031,N1,,,,,,,Depressurized,0.81,0.71,
2026-08-07,SIMU-8101909,ISOT-036,N1,,,,,,,Depressurized,0.8,0.71,
2026-08-07,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-07,SIMU-8103711,ISOT-086,N1,,,,,,,,,,
2026-08-07,SIMU-8103732,ISOT-088,N1,,,,,,,,,,
2026-08-07,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-07,SIMU-8113176,ISOT-120,N1,,,,,,,Depressurized,0.8,0.71,
2026-08-06,SIMU-8101426,ISOT-009,N1,,,,,,,Depressurized,0.8,0.73,
2026-08-06,SIMU-8101513,ISOT-014,N1,,,,,,,,,,
2026-08-06,SIMU-8101581,ISOT-017,N1,,,,,,,Depressurized,0.81,0.73,
2026-08-06,SIMU-8101750,ISOT-026,N1,,,,,,,,,,
2026-08-06,SIMU-8101848,ISOT-031,N1,,,,,,,,,,
2026-08-06,SIMU-8101909,ISOT-036,N1,,,,,,,Depressurized,0.81,0.73,
2026-08-06,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-06,SIMU-8103711,ISOT-086,N1,,,,,,,,,,
2026-08-06,SIMU-8103732,ISOT-088,N1,,,,,,,Depressurized,0.8,0.71,
2026-08-06,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-06,SIMU-8113176,ISOT-120,N1,,,,,,,,,,
2026-08-05,SIMU-8101426,ISOT-009,N1,,,,,,,,,,
2026-08-05,SIMU-8101513,ISOT-014,N1,,,,,,,Depressurized,0.79,0.72,
2026-08-05,SIMU-8101581,ISOT-017,N1,,,,,,,,,,
2026-08-05,SIMU-8101750,ISOT-026,N1,,,,,,,,,,
2026-08-05,SIMU-8101848,ISOT-031,N1,,,,,,,Depressurized,0.79,0.71,
2026-08-05,SIMU-8101909,ISOT-036,N1,,,,,,,,,,
2026-08-05,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-05,SIMU-8103711,ISOT-086,N1,,,,,,,Depressurized,0.79,0.72,
2026-08-05,SIMU-8103732,ISOT-088,N1,,,,,,,,,,
2026-08-05,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-05,SIMU-8113176,ISOT-120,N1,,,,,,,Depressurized,0.8,0.71,
2026-08-04,SIMU-8101426,ISOT-009,N1,,,,,,,Depressurized,0.81,0.73,
2026-08-04,SIMU-8101513,ISOT-014,N1,,,,,,,Depressurized,0.8,0.73,
2026-08-04,SIMU-8101581,ISOT-017,N1,,,,,,,Depressurized,0.79,0.73,
2026-08-04,SIMU-8101750,ISOT-026,N1,,,,,,,,,,
2026-08-04,SIMU-8101848,ISOT-031,N1,,,,,,,Depressurized,0.81,0.71,
2026-08-04,SIMU-8101909,ISOT-036,N1,,,,,,,Depressurized,0.8,0.73,
2026-08-04,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-04,SIMU-8103711,ISOT-086,N1,,,,,,,,,,
2026-08-04,SIMU-8103732,ISOT-088,N1,,,,,,,Depressurized,0.79,0.71,
2026-08-04,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-04,SIMU-8113176,ISOT-120,N1,,,,,,,,,,
2026-08-03,SIMU-8101426,ISOT-009,N1,,,,,,,,,,
2026-08-03,SIMU-8101513,ISOT-014,N1,,,,,,,Depressurized,0.81,0.74,
2026-08-03,SIMU-8101581,ISOT-017,N1,,,,,,,Depressurized,0.82,0.73,
2026-08-03,SIMU-8101750,ISOT-026,N1,,,,,,,Depressurized,0.81,0.72,
2026-08-03,SIMU-8101848,ISOT-031,N1,,,,,,,,,,
2026-08-03,SIMU-8101909,ISOT-036,N1,,,,,,,,,,
2026-08-03,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-03,SIMU-8103711,ISOT-086,N1,,,,,,,Depressurized,0.81,0.72,
2026-08-03,SIMU-8103732,ISOT-088,N1,,,,,,,Depressurized,0.8,0.72,
2026-08-03,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-03,SIMU-8113176,ISOT-120,N1,,,,,,,Depressurized,0.8,0.72,
2026-08-02,SIMU-8101426,ISOT-009,N1,,,,,,,,,,
2026-08-02,SIMU-8101513,ISOT-014,N1,,,,,,,,,,
2026-08-02,SIMU-8101581,ISOT-017,N1,,,,,,,,,,
2026-08-02,SIMU-8101750,ISOT-026,N1,,,,,,,,,,
2026-08-02,SIMU-8101848,ISOT-031,N1,,,,,,,Depressurized,0.81,0.71,
2026-08-02,SIMU-8101909,ISOT-036,N1,,,,,,,Depressurized,0.81,0.73,
2026-08-02,SIMU-8102567,ISOT-064,N1,,,,,,,,,,
2026-08-02,SIMU-8103711,ISOT-086,N1,,,,,,,,,,
2026-08-02,SIMU-8103732,ISOT-088,N1,,,,,,,Depressurized,0.81,0.7,
2026-08-02,SIMU-8111297,ISOT-103,N1,,,,,,,,,,
2026-08-02,SIMU-8113176,ISOT-120,N1,,,,,,,,,,
2026-08-01,SIMU-8101426,ISOT-009,N1,51,23,465,72,0.76,-126.7,Depressurized,0.8,0.73,Depressure
2026-08-01,SIMU-8101513,ISOT-014,N1,-,-,515,-,0.78,-,Depressurized,0.8,0.73,Depressure
2026-08-01,SIMU-8101581,ISOT-017,N1,66,30,580,76,0.78,-126.4,Depressurized,0.8,0.73,Depressure
2026-08-01,SIMU-8101750,ISOT-026,N1,-,-,590,-,0.77,-,Depressurized,0.81,0.71,Depressure
2026-08-01,SIMU-8101848,ISOT-031,N1,-,-,525,-,0.8,-,,-,-,-
2026-08-01,SIMU-8101909,ISOT-036,N1,-,-,545,-,0.8,-,,-,-,-
2026-08-01,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.9,,-,-,-
2026-08-01,SIMU-8103711,ISOT-086,N1,76,34,600,73,0.77,-123.7,Depressurized,0.81,0.72,Depressure
2026-08-01,SIMU-8103732,ISOT-088,N1,64,29,620,77,0.81,-124.9,,-,-,-
2026-08-01,SIMU-8111297,ISOT-103,N1,61,28,590,72,0.78,-128.1,Depressurized,0.81,0.71,Depressure
2026-08-01,SIMU-8113176,ISOT-120,N1,68,31,600,74,0.77,-130.5,Depressurized,0.8,0.71,Depressure
2026-08-01,SIMU-8101426,ISOT-009,N1,51,23,465,72,0.76,-126.7,Depressurized,0.8,0.73,
2026-08-01,SIMU-8101513,ISOT-014,N1,-,-,515,-,0.78,-,Depressurized,0.8,0.73,
2026-08-01,SIMU-8101581,ISOT-017,N1,66,30,580,76,0.78,-126.4,Depressurized,0.8,0.73,
2026-08-01,SIMU-8101750,ISOT-026,N1,-,-,590,-,0.77,-,Depressurized,0.81,0.71,
2026-08-01,SIMU-8101848,ISOT-031,N1,-,-,525,-,0.8,-,,-,-,
2026-08-01,SIMU-8101909,ISOT-036,N1,-,-,545,-,0.8,-,,-,-,
2026-08-01,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.9,,-,-,
2026-08-01,SIMU-8103711,ISOT-086,N1,76,34,600,73,0.77,-123.7,Depressurized,0.81,0.72,
2026-08-01,SIMU-8103732,ISOT-088,N1,64,29,620,77,0.81,-124.9,,-,-,
2026-08-01,SIMU-8111297,ISOT-103,N1,61,28,590,72,0.78,-128.1,Depressurized,0.81,0.71,
2026-08-01,SIMU-8113176,ISOT-120,N1,68,31,600,74,0.77,-130.5,Depressurized,0.8,0.71,
2026-07-31,SIMU-8101426,ISOT-009,N1,51,23,465,72,0.79,-126.7,,-,-,-
2026-07-31,SIMU-8101513,ISOT-014,N1,-,-,515,-,0.8,-,,-,-,-
2026-07-31,SIMU-8101581,ISOT-017,N1,67,30,580,76,0.79,-126.5,,-,-,-
2026-07-31,SIMU-8101750,ISOT-026,N1,-,-,595,-,0.81,-,,-,-,-
2026-07-31,SIMU-8101848,ISOT-031,N1,-,-,525,-,0.76,-,Depressurized,0.8,0.7,Depressure
2026-07-31,SIMU-8101909,ISOT-036,N1,-,-,545,-,0.77,-,Depressurized,0.8,0.71,Depressure
2026-07-31,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.9,,-,-,-
2026-07-31,SIMU-8103711,ISOT-086,N1,76,34,600,73,0.8,-123.7,,-,-,-
2026-07-31,SIMU-8103732,ISOT-088,N1,64,29,620,77,0.78,-124.9,,-,-,-
2026-07-31,SIMU-8111297,ISOT-103,N1,61,28,625,72,0.8,-127.9,,-,-,-
2026-07-31,SIMU-8113176,ISOT-120,N1,68,31,600,74,0.79,-130.4,,-,-,-
2026-07-30,SIMU-8101426,ISOT-009,N1,51,23,465,72,0.78,-127.2,,-,-,-
2026-07-30,SIMU-8101513,ISOT-014,N1,-,-,515,-,0.78,-,Depressurized,0.8,0.72,Depressure
2026-07-30,SIMU-8101581,ISOT-017,N1,66,30,580,76,0.77,-126.6,Depressurized,0.8,0.71,Depressure
2026-07-30,SIMU-8101750,ISOT-026,N1,-,-,595,-,0.79,-,,-,-,-
2026-07-30,SIMU-8101848,ISOT-031,N1,-,-,525,-,0.79,-,,-,-,-
2026-07-30,SIMU-8101909,ISOT-036,N1,-,-,540,-,0.79,-,,-,-,-
2026-07-30,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.4,,-,-,-
2026-07-30,SIMU-8103711,ISOT-086,N1,76,34,600,73,0.79,-123.8,,-,-,-
2026-07-30,SIMU-8103732,ISOT-088,N1,64,29,625,77,0.76,-125.1,Depressurized,0.8,0.7,Depressure
2026-07-30,SIMU-8111297,ISOT-103,N1,61,28,605,72,0.79,-128,,-,-,-
2026-07-30,SIMU-8113176,ISOT-120,N1,68,31,600,74,0.77,-130.6,Depressurized,0.81,0.72,Depressure
2026-07-29,SIMU-8101426,ISOT-009,N1,51,23,465,72,0.76,-127.4,,-,-,-
2026-07-29,SIMU-8101513,ISOT-014,N1,-,-,515,-,0.79,-,,-,-,-
2026-07-29,SIMU-8101581,ISOT-017,N1,66,30,580,76,0.8,-126.3,,-,-,-
2026-07-29,SIMU-8101750,ISOT-026,N1,-,-,595,-,0.77,-,,-,-,-
2026-07-29,SIMU-8101848,ISOT-031,N1,-,-,530,-,0.76,-,Depressurized,0.8,0.7,Depressure
2026-07-29,SIMU-8101909,ISOT-036,N1,-,-,545,-,0.77,-,Depressurized,0.8,0.71,Depressure
2026-07-29,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.3,,-,-,-
2026-07-29,SIMU-8103711,ISOT-086,N1,76,34,600,73,0.78,-123.6,,-,-,-
2026-07-29,SIMU-8103732,ISOT-088,N1,64,29,625,77,0.79,-124.5,,-,-,-
2026-07-29,SIMU-8111297,ISOT-103,N1,60,28,605,72,0.76,-128.3,Depressurized,0.81,0.71,Depressure
2026-07-29,SIMU-8113176,ISOT-120,N1,69,31,600,74,0.8,-130.5,,-,-,-
2026-07-28,SIMU-8101426,ISOT-009,N1,51,23,470,72,0.73,-127.6,Depressurized,0.8,0.7,Depressure
2026-07-28,SIMU-8101513,ISOT-014,N1,-,-,520,-,0.77,-,Depressurized,0.8,0.71,Depressure
2026-07-28,SIMU-8101581,ISOT-017,N1,65,30,580,76,0.77,-126.3,Depressurized,0.8,0.71,Depressure
2026-07-28,SIMU-8101750,ISOT-026,N1,-,-,595,-,0.75,-,Depressurized,0.8,0.7,Depressure
2026-07-28,SIMU-8101848,ISOT-031,N1,-,-,535,-,0.79,-,,-,-,-
2026-07-28,SIMU-8101909,ISOT-036,N1,-,-,545,-,0.8,-,,-,-,-
2026-07-28,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.9,,-,-,-
2026-07-28,SIMU-8103711,ISOT-086,N1,76,34,600,73,0.76,-124.5,Depressurized,0.8,0.71,Depressure
2026-07-28,SIMU-8103732,ISOT-088,N1,64,29,625,77,0.76,-124.9,Depressurized,0.8,0.7,Depressure
2026-07-28,SIMU-8111297,ISOT-103,N1,62,28,605,72,0.8,-128.1,,-,-,-
2026-07-28,SIMU-8113176,ISOT-120,N1,69,31,600,74,0.78,-130.3,,-,-,-
2026-07-27,SIMU-8101426,ISOT-009,N1,51,23,470,72,0.79,-126.2,,-,-,-
2026-07-27,SIMU-8101513,ISOT-014,N1,-,-,520,-,0.8,-,,-,-,-
2026-07-27,SIMU-8101581,ISOT-017,N1,66,30,580,76,0.79,-126.7,,-,-,-
2026-07-27,SIMU-8101750,ISOT-026,N1,-,-,595,-,0.8,-,,-,-,-
2026-07-27,SIMU-8101848,ISOT-031,N1,-,-,535,-,0.77,-,Depressurized,0.81,0.7,Depressure
2026-07-27,SIMU-8101909,ISOT-036,N1,-,-,545,-,0.77,-,Depressurized,0.8,0.72,Depressure
2026-07-27,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.9,,-,-,-
2026-07-27,SIMU-8103711,ISOT-086,N1,77,34,600,73,0.79,-124.7,,-,-,-
2026-07-27,SIMU-8103732,ISOT-088,N1,64,29,625,77,0.79,-124.7,,-,-,-
2026-07-27,SIMU-8111297,ISOT-103,N1,62,28,600,72,0.79,-128.2,,-,-,-
2026-07-27,SIMU-8113176,ISOT-120,N1,69,31,595,74,0.76,-130.7,Depressurized,0.8,0.71,Depressure
2026-07-26,SIMU-8101426,ISOT-009,N1,51,23,470,72,0.77,-127.6,,-,-,-
2026-07-26,SIMU-8101513,ISOT-014,N1,-,-,520,-,0.77,-,Depressurized,0.8,0.72,Depressure
2026-07-26,SIMU-8101581,ISOT-017,N1,67,30,580,76,0.76,-126.9,Depressurized,0.8,0.71,Depressure
2026-07-26,SIMU-8101750,ISOT-026,N1,-,-,600,-,0.77,-,,-,-,-
2026-07-26,SIMU-8101848,ISOT-031,N1,-,-,540,-,0.8,-,,-,-,-
2026-07-26,SIMU-8101909,ISOT-036,N1,-,-,545,-,0.8,-,,-,-,-
2026-07-26,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.7,,-,-,-
2026-07-26,SIMU-8103711,ISOT-086,N1,77,34,600,73,0.77,-124.3,,-,-,-
2026-07-26,SIMU-8103732,ISOT-088,N1,64,29,625,77,0.76,-124.8,Depressurized,0.81,0.7,Depressure
2026-07-26,SIMU-8111297,ISOT-103,N1,62,28,600,72,0.77,-128.6,,-,-,-
2026-07-26,SIMU-8113176,ISOT-120,N1,69,31,595,74,0.8,-130.9,,-,-,-
2026-07-25,SIMU-8101426,ISOT-009,N1,51,23,470,72,0.75,-127,,-,-,-
2026-07-25,SIMU-8101513,ISOT-014,N1,-,-,525,-,0.8,-,,-,-,-
2026-07-25,SIMU-8101581,ISOT-017,N1,68,30,580,76,0.79,-127,,-,-,-
2026-07-25,SIMU-8101750,ISOT-026,N1,-,-,600,-,0.75,-,Depressurized,0.8,0.7,Depressure
2026-07-25,SIMU-8101848,ISOT-031,N1,-,-,540,-,0.77,-,,-,-,-
2026-07-25,SIMU-8101909,ISOT-036,N1,-,-,545,-,0.77,-,Depressurized,0.8,0.71,Depressure
2026-07-25,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.6,,-,-,-
2026-07-25,SIMU-8103711,ISOT-086,N1,77,34,600,73,0.75,-124.5,Depressurized,0.8,0.71,Depressure
2026-07-25,SIMU-8103732,ISOT-088,N1,65,29,630,77,0.8,-125.2,,-,-,-
2026-07-25,SIMU-8111297,ISOT-103,N1,62,28,600,72,0.75,-128.8,Depressurized,0.8,0.7,Depressure
2026-07-25,SIMU-8113176,ISOT-120,N1,69,31,595,74,0.78,-131.1,,-,-,-
2026-07-24,SIMU-8101426,ISOT-009,N1,52,23,470,72,0.73,-127.8,Depressurized,0.8,0.68,Depressure
2026-07-24,SIMU-8101513,ISOT-014,N1,-,-,530,-,0.78,-,,-,-,-
2026-07-24,SIMU-8101581,ISOT-017,N1,68,30,580,76,0.76,-127.1,Depressurized,0.81,0.71,Depressure
2026-07-24,SIMU-8101750,ISOT-026,N1,-,-,600,-,0.79,-,,-,-,-
2026-07-24,SIMU-8101848,ISOT-031,N1,-,-,540,-,0.74,-,Depressurized,0.8,0.69,Depressure
2026-07-24,SIMU-8101909,ISOT-036,N1,-,-,550,-,0.79,-,,-,-,-
2026-07-24,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.6,,-,-,-
2026-07-24,SIMU-8103711,ISOT-086,N1,77,34,600,73,0.79,-124.9,,-,-,-
2026-07-24,SIMU-8103732,ISOT-088,N1,65,29,625,77,0.78,-125.4,,-,-,-
2026-07-24,SIMU-8111297,ISOT-103,N1,63,28,600,72,0.8,-128.3,,-,-,-
2026-07-24,SIMU-8113176,ISOT-120,N1,69,31,595,74,0.76,-131.2,,-,-,-
2026-07-23,SIMU-8101426,ISOT-009,N1,52,23,470,72,0.79,-127.3,,-,-,-
2026-07-23,SIMU-8101513,ISOT-014,N1,-,-,530,-,0.76,-,Depressurized,0.8,0.71,Depressure
2026-07-23,SIMU-8101581,ISOT-017,N1,66,30,580,76,0.8,-126.6,,-,-,-
2026-07-23,SIMU-8101750,ISOT-026,N1,-,-,600,-,0.77,-,,-,-,-
2026-07-23,SIMU-8101848,ISOT-031,N1,-,-,540,-,0.78,-,,-,-,-
2026-07-23,SIMU-8101909,ISOT-036,N1,-,-,550,-,0.77,-,Depressurized,0.81,0.71,Depressure
2026-07-23,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.1,,-,-,-
2026-07-23,SIMU-8103711,ISOT-086,N1,77,34,600,73,0.77,-124.2,,-,-,-
2026-07-23,SIMU-8103732,ISOT-088,N1,65,29,625,77,0.75,-125.4,Depressurized,0.8,0.7,Depressure
2026-07-23,SIMU-8111297,ISOT-103,N1,62,28,600,72,0.78,-128.8,,-,-,-
2026-07-23,SIMU-8113176,ISOT-120,N1,69,31,590,74,0.73,-131.1,Depressurized,0.8,0.71,Depressure
2026-07-22,SIMU-8101426,ISOT-009,N1,52,23,470,72,0.78,-127.5,,-,-,-
2026-07-22,SIMU-8101513,ISOT-014,N1,-,-,530,-,0.79,-,,-,-,-
2026-07-22,SIMU-8101581,ISOT-017,N1,68,30,580,76,0.78,-127.4,,-,-,-
2026-07-22,SIMU-8101750,ISOT-026,N1,-,-,600,-,0.75,-,Depressurized,0.79,0.7,Depressure
2026-07-22,SIMU-8101848,ISOT-031,N1,-,-,540,-,0.76,-,Depressurized,0.81,0.7,Depressure
2026-07-22,SIMU-8101909,ISOT-036,N1,-,-,550,-,0.8,-,,-,-,-
2026-07-22,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.1,,-,-,-
2026-07-22,SIMU-8103711,ISOT-086,N1,77,34,600,73,0.76,-124.3,,-,-,-
2026-07-22,SIMU-8103732,ISOT-088,N1,65,29,630,77,0.79,-125.1,,-,-,-
2026-07-22,SIMU-8111297,ISOT-103,N1,63,28,600,72,0.75,-129,,-,-,-
2026-07-22,SIMU-8113176,ISOT-120,N1,70,31,630,75,0.78,-130.9,,-,-,-
2026-07-21,SIMU-8101426,ISOT-009,N1,52,24,470,73,0.76,-127.7,,-,-,-
2026-07-21,SIMU-8101513,ISOT-014,N1,-,-,530,-,0.78,-,,-,-,-
2026-07-21,SIMU-8101581,ISOT-017,N1,68,30,580,76,0.76,-127.3,Depressurized,0.79,0.71,Depressure
2026-07-21,SIMU-8101750,ISOT-026,N1,-,-,600,-,0.78,-,,-,-,-
2026-07-21,SIMU-8101848,ISOT-031,N1,-,-,540,-,0.8,-,,-,-,-
2026-07-21,SIMU-8101909,ISOT-036,N1,-,-,550,-,0.78,-,,-,-,-
2026-07-21,SIMU-8102567,ISOT-064,N1,0,0,0,76,0.42,28.5,,-,-,-
2026-07-21,SIMU-8103711,ISOT-086,N1,77,34,610,73,0.75,-124.6,Depressurized,0.8,0.71,Depressure
2026-07-21,SIMU-8103732,ISOT-088,N1,65,29,630,77,0.77,-124.8,Depressurized,0.81,0.71,Depressure
2026-07-21,SIMU-8111297,ISOT-103,N1,63,28,600,72,0.75,-129,Depressurized,0.79,0.71,Depressure
2026-07-21,SIMU-8113176,ISOT-120,N1,70,31,630,75,0.78,-131.6,,-,-,-
2026-07-20,SIMU-8101426,ISOT-009,N1,52,24,470,73,0.74,-127.9,,-,-,-
2026-07-20,SIMU-8101513,ISOT-014,N1,-,-,530,-,0.76,-,Depressurized,-,-,Depressure
2026-07-20,SIMU-8101581,ISOT-017,N1,69,31,580,77,0.78,-127.2,,-,-,-
2026-07-20,SIMU-8101750,ISOT-026,N1,-,-,630,-,0.76,-,Depressurized,-,-,Depressure
2026-07-20,SIMU-8101848,ISOT-031,N1,-,-,540,-,0.78,-,,-,-,-
2026-07-20,SIMU-8101909,ISOT-036,N1,-,-,550,-,0.76,-,Depressurized,-,-,Depressure
2026-07-20,SIMU-8103711,ISOT-086,N1,77,35,620,74,0.79,-124.1,,-,-,-
2026-07-20,SIMU-8103732,ISOT-088,N1,65,30,635,78,0.81,-125.4,,-,-,-
2026-07-20,SIMU-8111297,ISOT-103,N1,63,29,610,73,0.78,-128.5,,-,-,-
2026-07-20,SIMU-8113176,ISOT-120,N1,69,32,610,75,0.76,-131.4,,-,-,-
2026-07-20,SIMU-8102567,ISOT-064,N1,0,0,0,77,0.42,29.1,,-,-,-
